NO	session	age	sex	city	affiliation	info	Q2.1	Q2.2	Q2.3	Q3.1	Q3.1group	Q3.2a	Q3.2b	Q3.2c	Q3.3a	Q3.3b	Q3.3c	Q3.4a	Q3.4b	Q3.4c	Q3.5a	Q3.5b	Q3.5c	Q4.1	Q4.2	Q4.3	Q4.4	Q4.5	Q4.6	Q4.7a	Q4.7b	Q4.7c	Q5.1	Q5.2	Q5.3	Q5.4	Q5.5	Q6.1	Q6.2	Q6.3	Q6.3.1.1	Q6.3.1.2	Q6.3.1.3	Q6.3.1.4	Q6.3.1.5	Q6.3.2.1	Q6.3.2.2	Q6.3.2.3	Q6.3.2.4
1912	5	24	1	"Pontianak"	"Universitas Tanjungpura"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"populasi satwa liar (orangutan)"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1974	5	24	1	"Yogyakarta"	"Mapagama/Universitas Gadjah Mada"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Konservasi sumber daya manusia melalui forest healing (hubungan antara manusia dengan hutan beserta kekayaan sumber daya alam didalamnya)"	1	4	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1825	5	26	1	"Kabupaten Ketapang"	"PT Mohairson Pawan Khatulistiwa"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Konflik Manusia dan Orangutan Kalimantan"	1	-9	3	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1883	5	44	1	"Kuningan"	"MAN 1 Kuningan"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	13	"Pembudidayaan terumbu karang"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2031	5	55	2	"Kabupaten Bandung"	"Universitas Padjadjaran"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	14	"Konservasi budaya, konservasi lingkungan, dan konservasi alam"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2075	5	22	2	"Kota Cimahi"	"Universitas Padjadjaran"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Orangutan dan ancamannya"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1871	5	21	1	"kab. bogor"	"universitas pakuan"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"melestarikan kekayaan indonesia di rea milenial"	2	-9	3	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1896	5	22	1	"Tasikmalaya"	"IPB"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Perilaku Satwa"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1813	5	39	2	"Surabaya"	"UC"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	24	"Model konservasi budaya untuk meningkatkan minat berkunjung wisatawan milenial"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2034	5	21	2	"Riau"	"Mapala surya rimba. Um purworwjo"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Sebernarnya apa yang harus di jaga hewan atau hutan nya."	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1993	5	21	1	"Bandung"	"Universitas Padjadjaran"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Konservasi laut dan konservasi species endemik"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2067	5	26	1	"Jambi"	"Frankfurt Zoological Society"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	5	"Workshop Penggunaan Analisis data untuk konservasi"	2	-9	2	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1983	5	28	1	"Jakarta"	"IPB"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Izin konsesi di kawasan konservasi"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1837	5	34	1	"Kota Bandung"	"Universitas Padjadjaran"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"konservasi kehati di kawasan pembangunan pariwisata"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1862	5	22	1	"Depok"	"Universitas Negeri Jakarta"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	8	"vokalisasi owa"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1979	5	49	2	"Kota Ternate"	"Konservasi Alam maluku utara"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	8	"Manusia dan Satwa Suatu Tinjauan Ekonomi dan Kesenangan"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2070	5	20	1	"Bandung"	"Biologi UIN Sunan Gunung Djati"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Konservasi primata endemik jawa"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1907	5	40	2	"Kabupaten Sukabumi"	"SMAN 1 KALIBUNDER"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	4	"Dakwah antar Budaya"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2010	5	29	3	"Jakarta"	"Sekolah Ilmu Lingkungan, Universitas Indonesia"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	9	"Sosialisasi dan menjalin kerja sama dalam konservasi lingkungan di tingkat tapak"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1872	5	22	1	"Bogor"	"IPB"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"Yang berkaitan dengan penyakit zoonotik"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1818	5	30	2	"Tangerang Selatan"	"Fakultas Psikologi Universitas Indonesia"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	20	"Mengapa orang rela berkorban demi lingkungan"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1876	5	31	2	"Medan"	"Universitas Nahdlatul Ulama Sumatera Utara"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Primata"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1915	5	23	1	"Bogor"	"Universitas Nasional"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Habitat Kukang Jawa"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1839	5	28	1	"Jakarta Selatan"	"Universitas Indonesia"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	20	"Perlindungan wilayah laut dan pesisir, dilema konservasi dan ekonomi"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1952	5	28	2	"Depok, Jawa Barat"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Konservasi penetasan penyu,"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1960	5	23	1	"Jakarta Timur"	"pribadi"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Biodiversitas; ekologi"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1899	5	23	1	"Pekanbaru"	"Institut Pertanian Bogor"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Big mammal"	1	2	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2055	5	23	2	"Kabupaten Cirebon"	"IAIN Syekh Nurjati Cirebon"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	23	"Hukum negara dalam memelihara hewan langka"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1989	5	20	1	"Sukoharjo"	"Universitas Gadjah Mada"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"konservasi satwa terancam punah dan habitat alaminya"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1985	5	24	2	"Bogor"	"IPB"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	17	"Endemic Marine Species"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2024	5	21	1	"Yogyakarta"	"UIN Sunan Kalijaga"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"-9"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1823	5	21	1	"Depok"	"Universitas Indonesia - Biologi"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Monitoring hutan kota dan hutan lindung. Saya sering tanya2 ke pengurus soal ini. Mereka sangat yakin kalau hutannya dijaga dan gaada yang bandel. Saat saya tanya \"kok tahu? Apa ada cctv nya?\" Baru deh, maksudnya dijaga itu hanya di pintu masuk dan bbrp titik. Bahkan penjaga yang berkeliling hutan t"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1995	5	24	1	"Bandar Lampung"	"Tambora Muda"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	1	"tentang konflik manusia dan satwa yang dilindungi"	1	7	2	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2004	5	28	1	"D.I. Yogyakarta"	"Individu"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	13	"Dampak Konten Pelihara Satwa Liar di Sosial Media"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1860	5	33	2	"Wageningen, Belanda"	"Peneliti Independen"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	1	"Konflik gajah-manusia"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1975	5	20	1	"Cirebon"	"Universitas Negeri Malang"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Keterlibatan peran masyarakat dalam upaya konservasi"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1932	5	19	2	"Yogyakarta"	"UGM"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"Ekowisata laut indonesia"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1935	5	20	1	"Kulon Progo"	"Univeristas Sebelas Maret"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Konservasi sumber daya alam"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2021	5	26	2	"Jakarta"	"Konekin"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Hiu paus ,dan lebah"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1874	5	41	2	"Bandar Lampung"	"SKW 3 LAMPUNG BKSDA BENGKULU"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"satwa dan oerhutanan sosial"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2019	5	20	2	"Purworejo"	"Mapala univerisatas Muhammadiyah purworejo"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Sejauh mana usaha yg dilakukan badan\" konservasi untuk mempertahannkan konservasi ditengah Laban konservasi yg Terus dikikis okeh pembukaan Lahan perranian Dan Laban tambang"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1875	5	22	1	"Daerah Istimewa Yogyakarta"	"Universitas Gadjah Mada"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Peran masyarakat lokal dalam melaksanakan kegiatan konservasi dan peran penelitian sains untuk mengkaji pelaksanaan konservasi"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2080	5	20	1	"Jakarta Timur"	"KSP Macaca UNJ"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"Primata dan tumbuhan"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2062	5	29	1	"Lampung"	"Tambora Muda"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"Ekologi hewan"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1889	5	32	1	"Kota Luwuk Kabupaten Banggai"	"Wallacea Nature"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"1. Vokalisasi Tarsius 2. Kampanye penyadartahuan konservasi kepada generasi muda"	1	2	4	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1918	5	41	1	"Makassar"	"P3E Sulawesi dan Maluku klhk"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	15	"Ia"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1885	5	46	1	"Malang"	"Nasionalis Cyber Indonesia (NCI)"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Peluang membantu pelestarian"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1891	5	27	2	"Pandeglang"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Wildlife Crime"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1981	5	22	2	"Yogyakarta"	"Ugm"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Habitat satwa"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1878	5	23	1	"Bogor"	"Universitas Padjadjaran"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Peran Biologi Molekular dalam Konservasi Keanekaragaman Hayati"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2052	5	-9	1	"Kota Agung"	"Wcs"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1934	5	33	2	"Aceh"	"PSDKU USK GAyoluea"	2	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Pelestarian dan penanganan konflik dengan satwaliar"	1	3	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2018	5	28	1	"Denpasar"	"Universitas Udayana"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	25	"Reproduksi"	2	-9	2	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2045	5	23	2	"Kutai Kartanegara"	"Universitas Mulawarman"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	5	"Satwa liar"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2005	5	20	2	"Kuningan"	"Institut Pertanian Bogor"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Perilaku dan Konflik dengan manusia"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2026	5	21	2	"Semarang"	"Universitas Negeri Semarang"	1	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Satwa, Ekosistem Hutan, Ekosistem Sawah"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1943	5	26	1	"Bogor"	"IPB"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"-9"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1930	5	26	2	"Sukabumi"	"Universitas Pakuan"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Lingkungan"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2017	5	21	2	"Tangeang"	"Umum"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	21	"Yaps melihat satwa endemik berkurang"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1904	5	22	2	"Bogor"	"Universitas Pakuan Bogor"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	3	"Primata"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1973	5	15	2	"Bekasi"	"SMAN 3 Semarang"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Konservasi pelestarian Harimau Sumatera dengan Bank Sperma"	1	2	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
2003	5	25	2	"Sanggau, Kalimantan Barat"	"-9"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	16	"Perlindungan Satwa"	1	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1994	5	20	2	"Surakarta"	"Foresma"	3	"-9.0"	"-9.0"	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	-9	-9	-9	11	"Sosial masyarakat terhadap upaya konservasi, prefrensi pakan untuk strategi konservasi, regulasi kawasan konservasi"	2	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
